,取引価格（総額）_log
9832,7.587061583035854
9833,7.054650937507641
9834,7.193949746317534
9835,7.4830752371768945
9836,7.419603509168219
9837,7.782349749852739
9838,7.860550428775292
9839,7.704291466785567
9840,7.34219627597212
9841,7.174631831026217
9842,7.350092514530068
9843,7.183856866371907
9844,7.18854162229564
9845,7.240429378804996
9846,7.65543893005979
9847,7.4437983292927985
9848,7.387258894502627
9849,7.46533991336188
9850,7.708356142577791
9851,7.668300675362173
9852,7.665149470749309
9853,7.563526033161097
9854,7.758724031368569
9855,7.6741135356291785
9856,7.473611947453493
9857,7.5850935876255985
9858,7.545254240650275
9859,7.73314017297365
9860,7.71089747843899
9861,7.638115185813005
9862,7.626422355531941
9863,7.388336001313335
9864,7.29975391849949
9865,7.446024025462654
9866,7.683249777978258
9867,7.624830481140882
9868,7.518597945469094
9869,7.4562280113925725
9870,7.403624121202739
9871,7.542266922962031
9872,7.625097006041363
9873,7.327785709008255
9874,7.651767584331797
9875,7.675186220415676
9876,7.656184289758343
9877,7.5954599518641555
9878,7.665999129621668
9879,7.65277380873301
9880,7.225135297167589
9881,7.201339783263407
9882,7.461956718292868
9883,7.636359938786538
9884,7.627400416217636
9885,7.6391661729669496
9886,7.6205328414838185
9887,7.619820328391544
9888,7.616544958588676
9889,7.583929594449949
9890,7.556856362370043
9891,7.696908252194224
9892,7.609904180980364
9893,7.720203535983834
9894,7.782605540673542
9895,7.813335149498514
9896,7.617403137674751
9897,7.647069424224388
9898,7.624269921473203
9899,7.582136798314635
9900,7.560577760677661
9901,7.40074549150617
9902,7.537169197762443
9903,7.539905602389197
9904,7.472952450242323
9905,7.360226843171673
9906,7.496902169342688
9907,7.373729326817686
9908,7.773032978528869
9909,7.37896235827642
9910,7.392323467563587
9911,6.9026895387872775
9912,7.147938791899816
9913,7.273907119238231
9914,7.385679920646236
9915,7.4675305046014095
9916,7.4369310099965835
9917,7.1727442191638815
9918,7.5028309530601645
9919,7.5028309530601645
9920,7.1888123404014
9921,7.573159179751336
9922,7.50960392969448
9923,7.4968177912663
9924,7.171364724823436
9925,7.59475136633715
9926,7.485916294939238
9927,7.598720167338773
9928,7.4594637868626466
9929,7.630816690261829
9930,7.585151279885333
9931,7.377745492376826
9932,7.436650437116808
9933,7.552588302075002
9934,7.494190261020327
9935,7.572045905102532
9936,7.404254622403221
9937,7.404254622403221
9938,7.312104918887532
9939,7.3723007626514825
9940,6.986465747727366
9941,7.2642760921283545
9942,7.336772023066541
9943,6.764106105583078
9944,7.49211971977818
9945,7.49211971977818
9946,7.495561644155031
9947,7.49211971977818
9948,7.376267121728375
9949,7.332856000909352
9950,7.3025919363991365
9951,7.041471179106139
9952,7.358083415559934
9953,7.291059798615758
9954,7.280534068756911
9955,7.601230765639608
9956,7.250569024352709
9957,7.315507571388393
9958,7.631382747744232
9959,6.925728647391719
9960,6.813922008555257
9961,7.376044666964851
9962,7.385174525870561
9963,6.789917786789899
9964,7.196911611385068
9965,7.141431602348
9966,6.8425447762790395
9967,7.239315164472055
9968,6.8429733878934975
9969,7.138910633000622
9970,7.194549089375508
9971,7.547927705309506
9972,7.492130541249673
9973,6.941319541973387
9974,7.253373031135331
9975,6.777179776255562
9976,6.729608001399897
9977,7.476193494441338
9978,6.897723770969012
9979,7.28124574833833
9980,7.29515656665928
9981,7.526940306283587
9982,7.846839625308958
9983,7.832218142183563
9984,7.703910448653839
9985,7.556327179581395
9986,7.66088168488283
9987,7.4338445757157565
9988,7.515667759267197
9989,7.793379489693442
9990,7.613071272030071
9991,7.631833565608103
9992,7.214156135276525
9993,7.512394506073449
9994,7.537036284931232
9995,6.95009205741039
9996,7.473682413828072
9997,7.067624073994841
9998,7.294289444323201
9999,7.1777060437706375
10000,7.706929338877624
10001,7.6941730304099565
10002,7.646482251224727
10003,7.658592234040206
10004,7.645345467845755
10005,7.751035719844843
10006,7.633088572496578
10007,7.619645321486198
10008,7.690972249910507
10009,7.858234527576439
10010,7.228618380430559
10011,7.862654867235034
10012,7.297785821911648
10013,7.362896305308949
10014,7.608099710431565
10015,7.427602963319537
10016,7.252745173913148
10017,7.335629132109133
10018,7.3739470289346
10019,7.374196796640754
10020,7.416534219432058
10021,7.350823284627103
10022,7.342852117710557
10023,6.865592472300055
10024,7.7901667381225925
10025,7.792476885143744
10026,7.763955642057689
10027,7.615662940132907
10028,7.301332645309758
10029,7.018174226228226
10030,7.296733253397559
10031,7.287020606085891
10032,7.4028689215017645
10033,7.694173879720257
10034,7.4646892124166895
10035,7.668983418785169
10036,7.6897596952280365
10037,7.7200306837903465
10038,7.487743500789803
10039,7.705925624144808
10040,7.62076773378835
10041,7.649957752197499
10042,7.297047853020034
10043,7.551646802494799
10044,7.710652568300679
10045,7.336407488986825
10046,7.336407488986825
10047,6.891477571354633
10048,7.038848765719056
10049,7.583148781592168
10050,6.851234397920515
10051,7.608832963507187
10052,7.3441485367826385
10053,7.795814407853676
10054,6.973612043778731
10055,7.63186023632538
10056,7.259704191924786
10057,7.606796788668618
10058,7.713430442157784
10059,7.418198841869134
10060,7.8465508203905445
10061,7.846779348650426
10062,7.657631525000044
10063,7.701210093586079
10064,7.619373008911141
10065,7.415299793012797
10066,7.747377454643073
10067,7.215251364430383
10068,7.39952812051081
10069,7.605296757438281
10070,7.1999178998817195
10071,7.577392328075055
10072,8.043517614746815
10073,7.607406976022966
10074,7.9147864604242155
10075,7.764845153805642
10076,7.312452033456464
10077,7.65413780823701
10078,7.69188328584831
10079,7.681915686035486
10080,7.2838410747134406
10081,7.809278916470828
10082,7.741880389044699
10083,7.831247291277232
10084,7.760224590134072
10085,7.834213853559698
10086,7.5046183342546575
10087,7.214294470869999
10088,7.5052978951761355
10089,7.4612003857640445
10090,7.0647326548340565
10091,7.159986271199977
10092,7.170594618788252
10093,7.555671322965488
10094,7.624562497207002
10095,7.242013872491647
10096,7.450269461551563
10097,7.260692950450772
10098,7.443089986377403
10099,7.28462137155386
10100,7.603586878140494
10101,7.282056010727995
10102,7.4144062468530745
10103,7.532642494863669
10104,7.537417029077066
10105,7.145259082106325
10106,7.4818931145184715
10107,7.519328611814182
10108,7.442764297695638
10109,7.477034306661844
10110,7.512713129043217
10111,7.521892503740264
10112,7.646800330825847
10113,7.604155961289469
10114,7.551850804721131
10115,7.432619009817502
10116,7.563684086276717
10117,7.336721759151338
10118,7.280566052573317
10119,7.551850804721131
10120,7.661136412802387
10121,7.4693635543933325
10122,6.90313079197099
10123,7.416670069713783
10124,7.604255326835315
10125,6.9939976474442735
10126,7.446607921370967
10127,7.447639690750747
10128,7.378830070524239
10129,7.3076509468883755
10130,7.634333832824171
10131,7.634333832824171
10132,7.3389130404108665
10133,7.503650216902939
10134,7.146537858662131
10135,7.622012830486437
10136,7.688056788801916
10137,7.556947096089316
10138,7.589496336227913
10139,7.590472643842463
10140,7.6036966681759806
10141,7.5739910939611645
10142,7.062012906215521
10143,7.078211687775682
10144,7.255978526580305
10145,7.7444371609083325
10146,7.672867296708413
10147,7.205579227654748
10148,7.328006028871634
10149,7.320142361085973
10150,7.699830524615925
10151,7.3251954236465195
10152,7.286094835041948
10153,7.340789478824246
10154,6.736537574893679
10155,6.708255442493144
10156,7.25418350602606
10157,7.463161361569844
10158,7.37191962314158
10159,7.343018435870346
10160,7.19390718795206
10161,7.3629700796160025
10162,7.490279617458384
10163,6.848451576065982
10164,7.354857811665566
10165,7.504109382875233
10166,7.297272130482899
10167,7.579098637030453
10168,7.330403462233074
10169,7.416431721092023
10170,7.54872642096692
10171,7.4047402961530295
10172,6.449509066328757
10173,6.844533699999014
10174,7.426809156851231
10175,7.166259848308456
10176,7.257658287604242
10177,7.605303820059548
10178,7.51583679542474
10179,7.578865035523224
10180,6.84648586738038
10181,7.4936893538668645
10182,7.4850386304919
10183,7.56451140208128
10184,6.987010098243224
10185,7.092868057689542
10186,6.996593014086166
10187,6.7891326810046255
10188,6.829724691023753
10189,6.956704826337049
10190,7.234884318944453
10191,7.267396675726146
10192,7.615887736397126
10193,7.667748877175572
10194,7.480134769745643
10195,7.566474606014142
10196,7.320083960616574
10197,7.520336969230889
10198,7.537597380328331
10199,7.657800008844213
10200,7.537597380328331
10201,7.657800008844213
10202,7.630373313223651
10203,7.678752860375098
10204,7.638673084320417
10205,7.558502081155669
10206,7.695618743405809
10207,7.657800008844213
10208,7.639284932844513
10209,7.481541714754095
10210,7.7533120304462395
10211,7.403902915191854
10212,7.5822555774227345
10213,7.733879530858498
10214,7.705958765655551
10215,6.767131003212215
10216,7.258479081642087
10217,7.075503165834093
10218,6.773882979501687
10219,6.332889959477655
10220,7.113157846180061
10221,7.285109030718412
10222,7.487529475342712
10223,7.44087846905579
10224,7.5575994415463965
10225,7.65397059435901
10226,7.480724764827486
10227,7.5749864598999475
10228,7.622056238094453
10229,7.177443034729204
10230,7.3682762230096115
10231,7.354726984658137
10232,7.3866493525663985
10233,7.248079675714463
10234,6.874309528455078
10235,7.405390371292337
10236,7.170918459151593
10237,7.3714029082228105
10238,7.636551600971374
10239,7.118943736875879
10240,7.5149536756053985
10241,7.6987395899825
10242,7.7048118271178625
10243,7.763688810808258
10244,7.518678460428691
10245,7.557642371005315
10246,7.741796801777401
10247,7.854178387364583
10248,7.802582006227011
10249,7.764191317273008
10250,7.008422311800277
10251,7.546155540451494
10252,7.612461393076712
10253,7.735920714519923
10254,7.650566426784436
10255,7.471938527281746
10256,7.630339676285271
10257,7.569221033406726
10258,6.672440419137985
10259,6.902517597334957
10260,7.318618101842033
10261,7.318618101842033
10262,7.262799212826633
10263,7.3775089551848545
10264,7.53819219941616
10265,7.462738200947603
10266,7.485522117425852
10267,7.499360116631737
10268,7.569125767002423
10269,7.659544888194337
10270,7.623457509568028
10271,7.597207818422877
10272,7.561936397407126
10273,7.787770444342528
10274,6.8508324215149665
10275,6.664376793721366
10276,6.898087853359015
10277,7.54522005452861
10278,7.540616258723295
10279,7.402274334243245
10280,6.866161900012804
10281,7.432129809368853
10282,7.163587826167615
10283,7.353975625540635
10284,7.381951838783055
10285,7.291453229521594
10286,7.625380204848588
10287,7.652231561832094
10288,7.667734236505705
10289,7.824524120128035
10290,7.820389330916315
10291,7.77690345524067
10292,7.66324100149439
10293,7.67785718589461
10294,7.629351512797873
10295,7.754679943075543
10296,7.529621987128997
10297,7.525790792547406
10298,6.405085267240598
10299,7.249303090389476
10300,7.1972811258905525
10301,7.548114010068869
10302,7.506282210350065
10303,7.482603006733668
10304,7.589788800087793
10305,6.494194588652786
10306,7.464608121737074
10307,7.431483115985257
10308,7.328369646614978
10309,6.6068219845729645
10310,7.411205547636153
10311,7.068925119201912
10312,7.512029541157015
10313,6.830089317758511
10314,6.915462980210123
10315,7.073918421895279
10316,7.157430598046367
10317,6.869238667386867
10318,6.364542246951114
10319,6.923438083449243
10320,7.510049403544792
10321,6.4503829256244325
10322,7.104941982454752
10323,7.148364513074004
10324,7.551924415432007
10325,7.32620092421017
10326,6.4503829256244325
10327,6.53384969608408
10328,7.228421129380933
10329,7.013076773408192
10330,7.340595254077696
10331,7.151073870248114
10332,7.269983338119707
10333,6.337324164059794
10334,6.891593064610785
10335,6.6414108156178715
10336,6.898890739870976
10337,7.107521285261158
10338,6.9255380849988235
10339,6.937866380259933
10340,7.235449276982942
10341,7.300696333466248
10342,6.4392627155221405
10343,6.562141482852513
10344,6.446618387294849
10345,6.424626853743106
10346,7.125928416976338
10347,7.4021563042537455
10348,7.299907628916683
10349,6.378285961935042
10350,6.43686284385034
10351,7.004194811739136
10352,6.987613851247936
10353,7.010971595585152
10354,7.162611512595771
10355,7.463383227486235
10356,7.297627054001876
10357,7.250424095826048
10358,6.4930028743755175
10359,7.071574642712048
10360,6.879210932021048
10361,7.078453208482986
10362,6.824951623056108
10363,7.097170798603791
10364,6.901574379694558
10365,6.912648180562162
10366,7.130291293051056
10367,7.154937944697056
10368,7.202194404102781
10369,7.091484716121966
10370,7.261565227078799
10371,7.073279496126897
10372,7.555745231970843
10373,7.402893608403208
10374,7.523182399015711
10375,7.2007430023612695
10376,7.146462346402535
10377,7.185738440915049
10378,6.7622864429975404
10379,7.339739235132381
10380,7.125711497358551
10381,6.866339615295122
10382,7.510839737553582
10383,7.345858957631068
10384,7.351373950492235
10385,7.488373675592465
10386,7.467011746631681
10387,7.456097677024586
10388,7.801242243092841
10389,7.519078330160664
10390,7.297834159535936
10391,6.728149135923821
10392,7.397040224361607
10393,6.71152100676468
10394,7.480848158433268
10395,6.785936432691465
10396,6.426613367681824
10397,6.780930531641086
10398,6.72561244695095
10399,6.715967680496153
10400,7.407276917068925
10401,7.160314231179758
10402,6.61233936315512
10403,6.542498085146008
10404,7.1367303316886765
10405,7.296773293169876
10406,7.520441691821725
10407,7.424057228249403
10408,6.956035867969045
10409,6.846853016662975
10410,7.302654826854962
10411,7.119340274233047
10412,6.747100836840781
10413,7.213219950100436
10414,7.398731009728644
10415,7.312024835951229
10416,7.3700784212016615
10417,7.429086987613558
10418,7.427478105323333
10419,7.278033504544829
10420,7.487442746834451
10421,6.958037093093499
10422,6.9042706742737385
10423,7.385197474856436
10424,6.9261250406815815
10425,7.404405026023425
10426,7.389870488837673
10427,7.4021349537601
10428,7.36797854328227
10429,7.115489519643079
10430,6.835665260520848
10431,6.812456626151445
10432,6.86304442971432
10433,7.294751465773277
10434,7.320230065559125
10435,7.4007902719187815
10436,6.385950945616863
10437,6.829626899579461
10438,6.9259911254562
10439,6.977686100626314
10440,7.053991064551682
10441,6.887353854486598
10442,7.162959963687693
10443,6.623843862009539
10444,7.3784743170060265
10445,6.975671355779849
10446,7.3648495918479036
10447,7.3473924259003445
10448,7.439087329329596
10449,7.251382435466637
10450,7.362245727597301
10451,6.8005760517970675
10452,7.250205888388746
10453,7.27141097921712
10454,7.18373089663348
10455,7.18373089663348
10456,7.016076266060753
10457,6.976181617872587
10458,7.543716683223154
10459,7.40044035250296
10460,7.6476241275039065
10461,7.009568070160032
10462,6.974302384131942
10463,6.8484534731616336
10464,7.093041549491695
10465,6.990583186701839
10466,7.482252920712609
10467,7.440818235578974
10468,7.023183912905984
10469,7.168066950408704
10470,7.023183912905984
10471,7.130164488412955
10472,7.0553621801282365
10473,6.73844225655417
10474,7.475476120015959
10475,7.467271413991252
10476,7.350516163095325
10477,7.445232495932662
10478,7.005139781235609
10479,6.90214995111901
10480,7.173353045092672
10481,7.121382404793125
10482,7.372077975279952
10483,6.958783781189255
10484,7.26500820255166
10485,7.221839711385775
10486,7.465115401532371
10487,6.558626565004607
10488,7.112558074979753
10489,6.9777334028365425
10490,6.777416694200801
10491,6.707033628130529
10492,7.4726475530293435
10493,6.764924212425589
10494,7.321207708095574
10495,7.016672892984874
10496,7.609830258767147
10497,7.398358603625257
10498,7.4154672949328635
10499,7.0981494022878495
10500,7.539132446541341
10501,7.1769447511287865
10502,7.562499873471155
10503,7.432337540811791
10504,7.443699107858673
10505,7.3473212464608455
10506,7.760374077989739
10507,6.8716047585122935
10508,7.454395014913019
10509,7.491500919798292
10510,7.346896440771182
10511,7.663389114642593
10512,7.525584531024888
10513,7.697800215171975
10514,7.12082212161721
10515,7.516295804194105
10516,7.348843837638901
10517,7.51755453262877
10518,7.146569107120234
10519,7.553572553376604
10520,7.558709799451078
10521,7.506242347576394
10522,7.630007322617288
10523,7.595674602417141
10524,7.472198446591957
10525,7.513839303238459
10526,7.2550187640902095
10527,7.181816484707168
10528,7.184336576505934
10529,7.09443887610503
10530,7.306738862622224
10531,7.444649017747464
10532,7.155431216261116
10533,7.526821758416764
10534,7.613691423078961
10535,7.5173894649307105
10536,7.501632414865039
10537,7.617649393189061
10538,7.490953527903801
10539,7.638495767721493
10540,7.577891058427414
10541,7.727005357717253
10542,7.701907351538852
10543,7.620796821941354
10544,7.243338478125417
10545,7.188400049344851
10546,7.555829522258684
10547,7.482544747044697
10548,7.585008491655214
10549,7.3318638609209
10550,7.312425017365315
10551,7.601607267714744
10552,7.650998318022736
10553,7.626054108807752
10554,7.443502642198714
10555,7.73591761835761
10556,7.616026317929377
10557,7.561936316312575
10558,7.323106621189169
10559,6.965492838582683
10560,7.234994808111047
10561,7.128632162056565
10562,7.237236023607475
10563,7.545449917089086
10564,7.462338079203215
10565,6.898133595475993
10566,7.241430867543534
10567,7.388184637424481
10568,7.720630991504272
10569,7.641828142148834
10570,7.683764842495206
10571,7.739776989538712
10572,7.501827703849765
10573,7.552081172716761
10574,7.57010524135208
10575,7.63776556463539
10576,7.550156969348075
10577,7.125457833172289
10578,7.439878757079809
10579,7.1356390055383905
10580,7.268774440040747
10581,7.372405523990753
10582,7.022535591861209
10583,7.718699960594066
10584,7.638413622070902
10585,7.385401856032284
10586,6.7003154476756155
10587,7.527436239202904
10588,6.596120046638981
10589,7.6476552057914144
10590,6.687324038929226
10591,7.366961780805298
10592,6.971137844100148
10593,7.250898422970852
10594,6.806515461560952
10595,6.836129920587349
10596,7.410104855849859
10597,7.176934737924146
10598,7.013350745664829
10599,7.196014692581141
10600,7.020271735502284
10601,7.36276761097029
10602,7.480667245296665
10603,7.370465644824229
10604,7.415866391472669
10605,7.331188601758479
10606,7.122573582291186
10607,7.267646161181702
10608,7.2224279218259095
10609,7.525309165620666
10610,7.336487422629511
10611,7.5240610575040066
10612,7.49667232088245
10613,7.612732505425839
10614,7.240946592229115
10615,7.186644344232777
10616,7.429631980792629
10617,7.424928735919771
10618,7.006018226915997
10619,7.190386499813092
10620,6.759945163647333
10621,7.155984870525553
10622,7.1031099455657865
10623,7.291121633747859
10624,7.254993797282068
10625,7.3344322383433465
10626,7.5332748915831225
10627,7.181679263297269
10628,7.410647689506524
10629,7.483710659841639
10630,7.4552268685446945
10631,7.444728014595671
10632,7.628831133057034
10633,7.4794882319934946
10634,7.502954183092322
10635,7.4794882319934946
10636,7.298298960814524
10637,7.298298960814524
10638,7.054934156101938
10639,7.319867702029488
10640,6.7179298231923825
10641,6.864140823369259
10642,7.268843940119417
10643,7.505661347433449
10644,7.524728506724392
10645,7.751490777946494
10646,7.679441429991095
10647,7.6865010010914485
10648,7.447730964506613
10649,7.292702731887377
10650,7.065565078838222
10651,6.536680946537326
10652,6.910048676628503
10653,6.483370077014161
10654,6.488997643848371
10655,7.317482379235659
10656,7.069495129142885
10657,7.1459207976848464
10658,6.595400713775623
10659,7.248505989821803
10660,7.038517838703267
10661,6.996707440252029
10662,6.963063438284727
10663,6.85289827691573
10664,6.73765607108148
10665,6.904329122559828
10666,7.036834551599042
10667,6.952993459077642
10668,6.600383770150611
10669,6.3463835338681065
10670,6.287896150013149
10671,6.787534059286056
10672,6.965278468088675
10673,6.884911351755086
10674,6.619923164942306
10675,6.716868133703669
10676,7.3027349621813915
10677,7.379422116609361
10678,7.42874010533295
10679,6.456650635466478
10680,6.523402396138507
10681,6.917857098988657
10682,6.858711502862727
10683,7.109114055174061
10684,7.151063963035292
10685,7.142452752454242
10686,7.565629798507864
10687,7.438323185046181
10688,7.354991146435561
10689,6.890322101436787
10690,6.886543397399671
10691,7.084185395396172
10692,7.573970856683491
10693,7.413369562392784
10694,6.772649144141578
10695,6.759299816215847
10696,7.258875648074497
10697,6.497525269144203
10698,7.425744393136045
10699,6.450236164031606
10700,7.268955669664209
10701,7.358234035048982
10702,6.503308742402016
10703,7.416199041884435
10704,6.753787264100697
10705,6.684244005059745
10706,7.023818119921519
10707,7.152095257154125
10708,7.445100092345572
10709,7.247755423810408
10710,7.4001349659592
10711,7.505732412097781
10712,7.117615715820025
10713,7.24073455775226
10714,7.521593418637618
10715,7.169635807267103
10716,6.894198411444159
10717,7.154502577430975
10718,7.559108852592291
10719,7.6321963888994775
10720,6.523109971297995
10721,7.623981331395091
10722,7.439977023972699
10723,7.489512475208388
10724,7.34390047547733
10725,7.535114623213763
10726,7.442165105226328
10727,6.477019587584003
10728,7.485169120266526
10729,6.485868353833635
10730,7.487638227119686
10731,7.329142877912226
10732,7.199597400197997
10733,6.913784915052206
10734,7.17933218647192
10735,7.238035396230673
10736,7.2963247800182325
10737,7.367763821429162
10738,6.532908712752441
10739,7.367812208148636
10740,6.419962215925699
10741,6.586091086826979
10742,7.345188190832377
10743,7.25442199340186
10744,7.337985479801925
10745,7.350237031832078
10746,7.319379420151417
10747,7.36324536193596
10748,6.602792536152592
10749,6.770116072724331
10750,7.18651371731044
10751,7.307372364732509
10752,6.885187338361632
10753,7.086421133985397
10754,7.034910543460968
10755,7.627689209543523
10756,7.311256223154571
10757,6.391594320031788
10758,6.914764467800152
10759,6.621468917679446
10760,7.289379097206481
10761,7.730102053297578
10762,7.65952405466257
10763,7.225836799088761
10764,7.091605286312093
10765,7.050851801534176
10766,7.1930761854096446
10767,7.374336135015123
10768,7.125042565236168
10769,7.331149037255876
10770,7.381006466860372
10771,7.470553616905728
10772,7.506261610759841
10773,6.90826117135897
10774,6.825054666574242
10775,6.873845754233108
10776,7.074722806662337
10777,6.912007691510826
10778,6.719893213683292
10779,7.508709610975283
10780,7.630924332149257
10781,7.638893504904644
10782,7.393624935048542
10783,7.447332828308207
10784,7.458234695629153
10785,7.330383961577837
10786,7.60834155009151
10787,7.671566804092726
10788,7.566877892574624
10789,6.925136216240994
10790,7.45936440273954
10791,7.378866041205285
10792,7.424600673552346
10793,7.043636150037512
10794,6.450888737176274
10795,7.154423673939966
10796,6.469645992808243
10797,6.423603988237309
10798,6.996965937451479
10799,6.449465119187157
10800,7.419705696506088
10801,6.989584786264786
10802,6.407001683286384
10803,7.048814360888956
10804,7.0710927310636595
10805,7.179674206623522
10806,7.293246527179508
10807,7.293246527179508
10808,6.621777251998262
10809,7.376580071366399
10810,6.893384467992822
10811,7.0723354631702575
10812,7.281390158692089
10813,6.951328154995089
10814,7.187437629655863
10815,6.976572759918208
10816,7.140453444643702
10817,6.279646208237707
10818,6.5225513797720085
10819,7.256522837243923
10820,7.284718418620402
10821,7.323949569480195
10822,7.170888808542428
10823,7.408121479706352
10824,7.1096589522955735
10825,7.080009169465025
10826,7.233444457130256
10827,7.3493626103884
10828,7.054882914022544
10829,6.820165968709554
10830,6.992879870528539
10831,6.563664842349234
10832,7.498081720703186
10833,7.497322828196136
10834,7.453961377380554
10835,7.557219351060311
10836,7.878951515380045
10837,7.53593447896475
10838,7.524865080803998
10839,6.737509119760492
10840,6.996868728879697
10841,6.948220495930522
10842,6.559988918934567
10843,7.458928855385318
10844,7.4868824425104235
10845,7.5350555078744215
10846,7.669304560485317
10847,6.808818685742635
10848,7.290434961091884
10849,7.4284225471036205
10850,7.120428849312953
10851,7.092710762843512
10852,7.131502676289674
10853,6.583182256362372
10854,6.394666578796012
10855,6.4863797940311505
10856,7.190737681076455
10857,7.098199284234657
10858,6.585345226930886
10859,7.242310265593376
10860,7.529464392735517
10861,7.135728020380962
10862,7.060455038208709
10863,7.314190599827565
10864,6.968503668906134
10865,6.522784809751359
10866,6.653818037281826
10867,7.466395256520432
10868,7.40597284991419
10869,7.107549739787647
10870,7.327055208438998
10871,7.3850333883514026
10872,6.859019107340283
10873,7.478735978198923
10874,7.316338466758468
10875,6.599854488059783
10876,7.3780514923694795
10877,7.3429531481936
10878,7.391890967703928
10879,6.568511329713222
10880,7.265087584265799
10881,6.458304111070028
10882,7.292326967667104
10883,5.909015351668089
10884,6.208747190339774
10885,6.214505417438577
10886,6.3872864345215605
10887,6.907676078319761
10888,7.291441052001148
10889,7.452696491132628
10890,7.509541210618903
10891,6.770520409616854
10892,7.179176558566685
10893,6.798189854489336
10894,6.661694456701597
10895,6.436245576203784
10896,7.000563873051284
10897,7.274553191189984
10898,6.569907780281744
10899,6.496469586480047
10900,6.496469586480047
10901,6.941539217722981
10902,7.476627968110803
10903,7.394373824105824
10904,7.009696243497506
10905,6.658144277173195
10906,6.717992538063705
10907,7.289185951137681
10908,7.239637161386786
10909,6.825642286617966
10910,6.235194199839848
10911,7.239611932527768
10912,7.149642279350663
10913,7.287844070547248
10914,7.067358573126198
10915,7.383219530520149
10916,7.313282142998156
10917,6.824288294383685
10918,7.056994795266384
10919,6.9517911342195005
10920,7.044522348098311
10921,6.973791270893245
10922,7.505456886019213
10923,7.318296401654026
10924,7.292635169113297
10925,6.9767897241763475
10926,6.993157246011656
10927,6.326452571639234
10928,5.989466381089787
10929,6.969412929337952
10930,7.171466244578019
10931,7.157867884241351
10932,7.2661353665240895
10933,6.797256449020612
10934,7.244241964363427
10935,6.5005458823229825
10936,7.429348545473461
10937,6.762712358257546
10938,7.109175665646768
10939,7.3207938854920265
10940,7.257358607750194
10941,7.201310118034416
10942,7.0733624821586325
10943,6.722826047564105
10944,6.92993250682967
10945,6.970415680252508
10946,6.79529204560691
10947,6.789568380957602
10948,7.029701089095112
10949,6.717229649413222
10950,7.471565546667731
10951,6.6559037949678395
10952,7.553530626534458
10953,7.463379278344032
10954,6.378118562747467
10955,7.142716588082202
10956,6.431733751618
10957,6.399097504683215
10958,7.2330162256384
10959,7.338351464483713
10960,7.211863355067464
10961,7.087004451051552
10962,6.415871017560965
10963,6.30358092307884
10964,7.126841795648681
10965,7.31308860808182
10966,7.303123256564491
10967,7.260949943648722
10968,7.502438031267833
10969,7.510419776478159
10970,6.7987741089669695
10971,7.314907073301011
10972,6.353027945738028
10973,7.288728261910792
10974,6.91115120142361
10975,7.058363469871727
10976,6.180554675122224
10977,6.135497201219425
10978,6.488503171464198
10979,6.626729109558949
10980,6.829931245956122
10981,7.072216467504718
10982,7.161625378376106
10983,6.995313467397753
10984,7.5735856147067615
10985,7.074635324995351
10986,7.427575288167227
10987,7.115487649752884
10988,7.036349214646974
10989,7.000470980360082
10990,7.525030161141086
10991,7.579552007221411
10992,7.171483434245058
10993,6.601740252096588
10994,6.744844260354177
10995,7.275122705559916
10996,6.951163580419577
10997,6.392863882337691
10998,7.2034005441134745
10999,6.980121577702067
11000,6.36812827306016
11001,6.574632360930594
11002,6.781914457479499
11003,7.289973287183904
11004,6.822617909411397
11005,6.800215661359596
11006,7.235147329326394
11007,7.459094260311606
11008,7.239519443351939
11009,6.904004467047207
11010,7.2813359257183174
11011,7.386712388309639
11012,6.664973276678468
11013,7.321610889853229
11014,7.2875961339608475
11015,7.510383865059876
11016,6.40765445374863
11017,7.225701133022975
11018,7.055496970560479
11019,7.401210263210426
11020,7.395957433731581
11021,7.327450757313719
11022,7.463765188934561
11023,7.187461724511622
11024,7.326303248370605
11025,7.5154873091970975
11026,6.9474172645275605
11027,7.405837867466584
11028,7.405837867466584
11029,6.328017997001167
11030,6.373868945003361
11031,6.346284773896116
11032,7.524835017159463
11033,7.38108839248574
11034,7.1817238755620405
11035,6.904411978107531
11036,7.125638389467003
11037,7.227728369621192
11038,7.317070768278521
11039,7.099636534497823
11040,7.699700847399351
11041,6.5616508536146405
11042,7.0182410548684135
11043,6.286647606975706
11044,7.10501791236109
11045,7.4005881902642505
11046,7.429923697062363
11047,7.510912498430676
11048,7.402968419299398
11049,7.373103921370894
11050,7.13957059380973
11051,7.268715798326477
11052,7.238050677680631
11053,7.390937347854712
11054,7.2928570213322645
11055,6.7348346017571465
11056,6.510605982356401
11057,6.405768861730119
11058,7.312720048034813
11059,6.72963212273309
11060,7.321761908721711
11061,6.604396223129738
11062,7.150546124281136
11063,7.332544291954312
11064,7.45509386576376
11065,7.244425264232434
11066,6.889064549505364
11067,7.200802484650649
11068,7.194772286197603
11069,7.5015282434470825
11070,7.24083953716563
11071,7.430388332586721
11072,7.201643270698345
11073,7.013289752180783
11074,7.111410656428444
11075,7.342944179509308
11076,7.042343989580701
11077,6.864181507022746
11078,7.247974469977838
11079,7.373701662361992
11080,7.15803237223
11081,7.464335100898149
11082,6.885412336577052
11083,6.533018571733073
11084,6.743373346664304
11085,6.95085483491638
11086,7.416733516126629
11087,7.41130015829836
11088,7.121209474783913
11089,7.5400394187691955
